id,text,anger,fear,joy,sadness,surprise,language,processed_text
eng_train_track_a_00175,"I could hardly believe that after all this time, after so many seasons spent reaping despair, he was finally here, in my arms.",0,0,1,0,0,eng,i could hardly believe that after all this time after so many seasons spent reaping despair he was finally here in my arms
eng_train_track_a_00176,"We could have been part of organized crime, but my grandpa (who died before I was born) didn't want any part of it and decided to live an honest life.",0,0,1,1,1,eng,we could have been part of organized crime but my grandpa who died before i was born didnt want any part of it and decided to live an honest life
eng_train_track_a_00177,They hooked me up to an IV to give me some medicine ( not sure what kind ) and gave me a shot of adrenaline to try to get the swelling in my throat down.,0,1,0,0,0,eng,they hooked me up to an iv to give me some medicine not sure what kind and gave me a shot of adrenaline to try to get the swelling in my throat down
eng_train_track_a_00178,I remembered back to last week when my neck was really hurting.,0,1,0,1,0,eng,i remembered back to last week when my neck was really hurting
eng_train_track_a_00179,"The form itself did not shed any light, but was light.",0,0,0,0,1,eng,the form itself did not shed any light but was light
eng_train_track_a_00180,"It was just a knick, but and the blood $ The rain was cold, but my tears were hot against my cheeks.",0,1,0,1,0,eng,it was just a knick but and the blood the rain was cold but my tears were hot against my cheeks
eng_train_track_a_00181,"It looked like there was a golfball on the side of my knee... a purple, blueish golfball.",0,1,0,1,0,eng,it looked like there was a golfball on the side of my knee a purple blueish golfball
eng_train_track_a_00182,"This is typical, as they need to justify their existence.",1,0,0,0,0,eng,this is typical as they need to justify their existence
eng_train_track_a_00183,Seemingly because the bartenders were very heavy handed.,1,0,0,0,0,eng,seemingly because the bartenders were very heavy handed
eng_train_track_a_00184,& # x 26; nbsp; I folded my arms on the table and rested my head on my hands-but in a few moments there was a lot of tension in my jaw from this positon.,0,1,0,0,0,eng,x 26 nbsp i folded my arms on the table and rested my head on my handsbut in a few moments there was a lot of tension in my jaw from this positon
eng_train_track_a_00185,My pride hurt worse than my leg did.,1,0,0,1,0,eng,my pride hurt worse than my leg did
eng_train_track_a_00186,On Sunday I tucked the new license plates under my arm and headed out to the garage to find the duck tool.,0,0,0,0,0,eng,on sunday i tucked the new license plates under my arm and headed out to the garage to find the duck tool
eng_train_track_a_00187,Blotted out the moon.,0,1,0,0,1,eng,blotted out the moon
eng_train_track_a_00188,My hand hurt so bad afterwards.,0,1,0,0,0,eng,my hand hurt so bad afterwards
eng_train_track_a_00189,I had just had a procedure done to implant an Intrathecal Baclofen Pump in my belly.,0,1,0,0,0,eng,i had just had a procedure done to implant an intrathecal baclofen pump in my belly
eng_train_track_a_00190,"Last I heard, that other guy was homeless and dead.",0,1,0,1,1,eng,last i heard that other guy was homeless and dead
eng_train_track_a_00191,With sudden resolution I took my hands from the rail.,0,0,0,0,0,eng,with sudden resolution i took my hands from the rail
eng_train_track_a_00192,"The following two days, I was in a moderate amount of pain and had very limited range of motion in my arms.",0,1,0,1,0,eng,the following two days i was in a moderate amount of pain and had very limited range of motion in my arms
eng_train_track_a_00193,I felt a slight heat creep over my cheeks and I giggled lightly coming back to the thought that he was all mine.,0,0,1,0,0,eng,i felt a slight heat creep over my cheeks and i giggled lightly coming back to the thought that he was all mine
eng_train_track_a_00194,"Let me put it this way: I burned so much as a kid that my nose is permanently red.I look back on all of this skin damage, and wish I could go back to my old self and do some kind of scared straight intervention.",0,0,0,1,0,eng,let me put it this way i burned so much as a kid that my nose is permanently redi look back on all of this skin damage and wish i could go back to my old self and do some kind of scared straight intervention
eng_train_track_a_00195,"After the deception, but before the divorce.",1,1,0,1,0,eng,after the deception but before the divorce
eng_train_track_a_00196,It just... went away.,0,1,0,1,1,eng,it just went away
eng_train_track_a_00197,"It was REALLY nice to feel the sun on my face because the winter blues really are real-for me at least: ) It was Brent's birthday while we were there, and my awesome family throw him a little birthday party ( I was so glad that I didn't have to do a thing )!",0,0,1,0,0,eng,it was really nice to feel the sun on my face because the winter blues really are realfor me at least it was brents birthday while we were there and my awesome family throw him a little birthday party i was so glad that i didnt have to do a thing
eng_train_track_a_00198,"Stuck in this place, With the world rushing by, Tears stream down my face, As I stand here, waiting to die.",0,1,0,1,0,eng,stuck in this place with the world rushing by tears stream down my face as i stand here waiting to die
eng_train_track_a_00199,the cold outside feels so good on my skin.,0,0,1,0,0,eng,the cold outside feels so good on my skin
eng_train_track_a_00200,Several times in the last couple weeks I've had to scratch my head cleverly for a few minutes trying to figure out how to get into my office.,0,1,0,0,0,eng,several times in the last couple weeks ive had to scratch my head cleverly for a few minutes trying to figure out how to get into my office
eng_train_track_a_00201,"Now, I just sit there and nod my head, as I listen to the excuses people use to not make positive changes in their life.",0,0,0,0,0,eng,now i just sit there and nod my head as i listen to the excuses people use to not make positive changes in their life
eng_train_track_a_00202,"Not moving, not menacing.",0,1,0,0,0,eng,not moving not menacing
eng_train_track_a_00203,The first thought that came into my head was that I needed to go to work as soon as possible.,0,1,0,0,0,eng,the first thought that came into my head was that i needed to go to work as soon as possible
eng_train_track_a_00204,A rather regular occurrence happened at night upstairs.,0,1,0,0,0,eng,a rather regular occurrence happened at night upstairs
eng_train_track_a_00205,Spirit-search my heart,0,0,0,0,0,eng,spiritsearch my heart
eng_train_track_a_00206,"i play it over and over in my head, word for word.",0,1,0,1,0,eng,i play it over and over in my head word for word
eng_train_track_a_00207,"So many things were going on in my life, in my head and in my heart that I just couldn't write any of them down.",0,1,0,1,0,eng,so many things were going on in my life in my head and in my heart that i just couldnt write any of them down
eng_train_track_a_00208,It felt so real that I actually woke up.,0,1,0,0,1,eng,it felt so real that i actually woke up
eng_train_track_a_00209,My ex-boyfriend was just a horrible liar.,1,0,0,1,0,eng,my exboyfriend was just a horrible liar
eng_train_track_a_00210,The police were trying to calm him down.,0,1,0,0,0,eng,the police were trying to calm him down
eng_train_track_a_00211,My brain stops and then I feel like conking out.,0,1,0,1,0,eng,my brain stops and then i feel like conking out
eng_train_track_a_00212,Your son is not liking the strap around my belly. '',0,1,0,0,0,eng,your son is not liking the strap around my belly
eng_train_track_a_00213,At one point it even came up to my foot to nibble on the grass near my toes.,0,0,1,0,0,eng,at one point it even came up to my foot to nibble on the grass near my toes
eng_train_track_a_00214,But it was good; it kept me on my feet for a long while.Knee?,0,0,1,0,0,eng,but it was good it kept me on my feet for a long whileknee
eng_train_track_a_00215,"I pull the trigger, feel the recoil in my hand along with the professionally, almost muted sound and watch him shudder and then go limp against me.",1,1,0,1,0,eng,i pull the trigger feel the recoil in my hand along with the professionally almost muted sound and watch him shudder and then go limp against me
eng_train_track_a_00216,"Well I make it about 2 miles from my apartment when I notice a small drop on my arm and then another, I say uh oh I better get back then it starts to rain a little, then harder and harder, to the point that im soaked, even my shoes are filled with water.",0,1,0,1,0,eng,well i make it about 2 miles from my apartment when i notice a small drop on my arm and then another i say uh oh i better get back then it starts to rain a little then harder and harder to the point that im soaked even my shoes are filled with water
eng_train_track_a_00217,"Last night I walked into my room ( without turning on the light switch ) and tripped over a laundry basket, and fell on my face.",0,1,0,1,1,eng,last night i walked into my room without turning on the light switch and tripped over a laundry basket and fell on my face
eng_train_track_a_00218,I was completely dumbstruck.,0,0,0,0,1,eng,i was completely dumbstruck
eng_train_track_a_00219,"As I was placing them in the `` to be thrown out '' pile, something caught my eye and made me look closer.",0,0,0,0,1,eng,as i was placing them in the to be thrown out pile something caught my eye and made me look closer
